,Fare,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,distance,passenger_count,pickup_datetime
9235,11.3,-73.98755600000001,40.760267,-73.981089,40.725194,3.9378171563330464,1.0,2011-09-06 21:11:06 UTC
9236,7.0,-73.954898,40.766125,-73.968756,40.754490000000004,1.7424453668400985,1.0,2014-06-09 08:29:08 UTC
9237,5.0,-73.988483,40.762572999999996,-73.99398000000001,40.769713,0.9190450843609677,1.0,2012-12-30 21:26:00 UTC
9238,11.5,-73.98709869,40.76253128,-73.97335052,40.75465012,1.452190854209016,1.0,2015-06-09 17:38:53 UTC
9239,12.9,-73.99136999999999,40.750015999999995,-73.954541,40.763864,3.4632130777847214,1.0,2011-06-06 11:15:50 UTC
9240,4.5,-73.992174,40.749796999999994,-73.98782,40.741134,1.0307534771885487,1.0,2012-04-11 09:13:15 UTC
9241,11.0,-73.98101199999999,40.73791,-73.952887,40.768202,4.11801951657816,1.0,2013-05-02 23:31:00 UTC
9242,21.7,-73.95029,40.776058,-73.93810500000001,40.851533,8.454864815461404,5.0,2010-03-20 02:21:00 UTC
9243,6.9,-73.978342,40.762111,-73.991875,40.749922999999995,1.7708822044350299,1.0,2011-06-09 09:51:26 UTC
9244,10.1,-73.98599,40.717966,-74.003355,40.738979,2.756909935170092,2.0,2012-07-21 21:37:34 UTC
9245,32.5,-73.978868,40.762207000000004,-73.87028000000001,40.773095,9.224547231572512,1.0,2013-01-31 12:07:00 UTC
9246,5.3,-73.997813,40.722194,-73.995968,40.72643,0.49601969464957235,1.0,2009-05-16 12:44:29 UTC
9247,10.9,-73.971069,40.763671,-73.995918,40.732638,4.035994317104513,1.0,2009-09-29 19:53:39 UTC
9248,11.5,-73.969808,40.763328,-73.955722,40.784887,2.6746506736409152,1.0,2012-10-04 14:48:20 UTC
9249,6.9,-73.99355200000001,40.755732,-73.972451,40.752854,1.8059608548300479,2.0,2009-12-17 19:53:20 UTC
9250,4.9,-73.954204,40.76386,-73.966447,40.764697,1.0352901067931357,1.0,2011-05-27 18:04:51 UTC
9251,5.3,-73.96229699999999,40.755492,-73.956357,40.766884999999995,1.3620514923155,1.0,2011-06-21 12:15:00 UTC
9252,10.0,-73.97317199999999,40.75543,-73.99192,40.749307,1.7197428728482107,2.0,2013-01-21 13:33:28 UTC
9253,7.5,-73.983145,40.752305,-73.971032,40.753287,1.0261521432351337,1.0,2013-09-30 13:59:00 UTC
9254,13.5,-73.975868,40.744676,-74.011208,40.701972,5.605120085692464,1.0,2014-08-19 09:18:08 UTC
9255,17.3,-73.985827,40.74304,-73.97664,40.780712,4.259802672129771,3.0,2011-12-28 21:20:00 UTC
9256,6.5,-73.912965,40.7744,-73.910999,40.764685,1.0928737187063255,1.0,2011-09-03 20:50:23 UTC
9257,5.5,-73.986488,40.747545,-73.98824300000001,40.749252,0.24059221169408615,1.0,2013-10-21 13:26:59 UTC
9258,39.7,-73.789857,40.646811,-74.014411,40.605534999999996,19.498903165591777,1.0,2009-06-24 01:04:03 UTC
9259,9.7,-73.97237,40.786577,-73.94349,40.81033,3.5896814301083215,2.0,2011-04-29 21:26:00 UTC
9260,15.0,-73.973809,40.763768,-73.997149,40.725021000000005,4.735945167977211,1.0,2013-02-12 13:07:25 UTC
9261,18.5,-73.959797,40.766785,-74.000714,40.761855,3.4893342083952157,1.0,2013-03-16 15:30:59 UTC
9262,13.5,-73.97885500000001,40.764032,-73.98696899999999,40.728334000000004,4.027865391998804,1.0,2014-03-23 19:03:55 UTC
9263,7.7,-73.96289399999999,40.766865,-73.969462,40.788112,2.4264284992097602,1.0,2009-07-21 07:51:54 UTC
9264,14.9,-73.99430100000001,40.750794,-74.00423599999999,40.705783000000004,5.0745345287534365,1.0,2010-01-08 20:49:46 UTC
9265,3.7,-74.01393,40.709717,-74.00859200000001,40.708475,0.47065426191876925,1.0,2010-10-28 07:07:00 UTC
9266,44.5,-73.863562,40.77003,-74.01245,40.716151,13.900583816824023,1.0,2012-06-03 14:32:19 UTC
9267,13.0,-74.004745,40.751995,-73.980703,40.779796999999995,3.6954923114176643,1.0,2014-05-22 19:11:00 UTC
9268,6.0,-74.007667,40.740774,-74.006263,40.725693,1.6811005380777184,1.0,2014-08-04 01:47:17 UTC
9269,9.3,-74.002565,40.750386999999996,-73.97106,40.793042,5.434601515932225,4.0,2009-06-11 20:51:00 UTC
9270,8.5,-74.00168000000001,40.747155,-74.000156,40.725602,2.4000249170215797,1.0,2011-04-05 16:03:23 UTC
9271,6.5,-73.961031,40.775068,-73.966454,40.767469,0.9604830355639671,2.0,2012-08-23 21:51:21 UTC
9272,7.5,-73.989038,40.748137,-73.97744300000001,40.759087,1.560903984329615,5.0,2013-03-27 09:52:00 UTC
9273,15.5,40.76442,-73.992947,40.802437,-73.95073000000001,4.837253227987283,1.0,2013-07-13 12:31:00 UTC
9274,7.3,-73.970198,40.755718,-73.955608,40.77339,2.317589591727945,5.0,2009-05-10 17:57:00 UTC
9275,10.1,-73.988867,40.718853,-74.012793,40.701916,2.7593124043806188,1.0,2012-04-15 05:24:04 UTC
9276,6.0,-73.97355,40.678194,-73.983023,40.675159,0.8672195999417187,2.0,2012-10-22 22:49:31 UTC
9277,14.5,-74.016437,40.705002,-73.994327,40.741167,4.432053480746052,1.0,2013-08-20 09:30:00 UTC
9278,7.0,-73.989223,40.720352,-74.000156,40.727175,1.1935048631077172,1.0,2013-09-06 20:25:30 UTC
9279,11.7,-74.014927,40.708905,-73.982802,40.722792,3.116906801962291,1.0,2009-01-16 23:00:00 UTC
9280,5.0,-73.980727,40.760645000000004,-73.980115,40.752565000000004,0.8999338030748653,1.0,2013-01-24 07:06:00 UTC
9281,6.5,-73.989857,40.715327,-73.995457,40.725212,1.1961974212871964,1.0,2014-08-16 22:19:00 UTC
9282,9.3,-73.97348199999999,40.792258000000004,-73.94268199999999,40.790696999999994,2.5986992209644226,2.0,2010-06-24 16:47:00 UTC
9283,8.5,-73.969171,40.689483,-73.962648,40.659193,3.412727250451387,1.0,2011-07-28 23:58:02 UTC
9284,8.5,-73.972706,40.748981,-73.98187800000001,40.747368,0.7931919143955833,1.0,2013-03-14 12:13:35 UTC
9285,10.0,-73.98201752,40.77017212,-73.98204803,40.74596786,2.6913958595179386,1.0,2015-02-01 20:45:10 UTC
9286,4.9,-74.003956,40.742776,-74.00101,40.731673,1.2593027842984754,1.0,2010-10-08 02:21:25 UTC
9287,12.1,-73.980488,40.730573,-73.965466,40.774409999999996,5.036020711450282,2.0,2011-03-24 09:23:46 UTC
9288,8.1,-74.002365,40.734515,-73.981747,40.722171,2.214154106264814,1.0,2012-09-01 03:00:54 UTC
9289,6.0,-73.98956,40.735357,-73.99229,40.725402,1.1305964679518021,1.0,2013-05-27 16:54:00 UTC
9290,9.5,-73.978043,40.725201,-73.998736,40.74001,2.3982620725335253,1.0,2013-06-22 01:42:36 UTC
9291,12.5,-73.994037,40.751477,-73.96005699999999,40.770317,3.546725554552042,1.0,2012-11-04 09:56:00 UTC
9292,5.5,-73.99597,40.75391,-73.988948,40.748262,0.8627287306355049,2.0,2013-06-30 20:24:00 UTC
9293,9.0,-73.99850500000001,40.760631,-73.993197,40.744009999999996,1.9014885396665446,1.0,2014-05-16 12:04:45 UTC
9294,11.0,-73.91517639,40.74357605,-73.8731308,40.74245834,3.544366917071574,1.0,2015-03-22 15:34:55 UTC
9295,9.7,-74.00156199999999,40.74105,-73.99794,40.7614,2.2832961734983472,1.0,2009-05-30 18:38:00 UTC
9296,10.5,-73.960033,40.710831,-73.98056600000001,40.693537,2.5872658977821845,1.0,2010-09-23 19:06:56 UTC
9297,11.3,-73.986503,40.722062,-73.95826,40.761267,4.966490144051745,1.0,2010-11-18 23:12:00 UTC
9298,4.5,-73.985715,40.777982,-73.98214,40.773653,0.5677421501752548,1.0,2009-08-13 16:43:00 UTC
9299,6.1,-73.985262,40.76842,-73.978707,40.757607,1.3230386154701146,1.0,2012-02-28 07:37:00 UTC
9300,4.9,-73.96285300000001,40.772073,-73.965698,40.765687,0.7494214902236083,1.0,2010-03-11 11:35:19 UTC
9301,8.5,-73.970558,40.796532,-73.947634,40.825084999999994,3.7151716247008246,1.0,2010-03-19 11:51:31 UTC
9302,10.9,-73.988327,40.72286,-73.99798,40.756425,3.819842423426899,1.0,2011-01-14 22:40:00 UTC
9303,8.2,-73.984383,40.760555,-73.987783,40.740028,2.3004002321481245,1.0,2009-04-01 21:13:19 UTC
9304,7.7,-73.972148,40.756159999999994,-73.95096,40.77752,2.9707257229227237,1.0,2010-03-23 15:53:00 UTC
9305,12.5,-73.967825,40.76291,-73.98294,40.754475,1.5812826463200003,5.0,2014-04-01 14:45:00 UTC
9306,4.5,-73.97454300000001,40.78306,-73.961805,40.779732,1.134557650638143,1.0,2009-11-27 19:38:00 UTC
9307,19.7,-74.016308,40.714702,-73.970415,40.757798,6.157541687036918,2.0,2010-04-26 09:04:00 UTC
9308,7.0,-74.01470947,40.71686935,-74.00886536,40.73255157,1.8119949060557727,3.0,2015-01-28 08:34:41 UTC
9309,5.5,-73.96139699999999,40.756342,-73.96589200000001,40.764507,0.9836796460587512,1.0,2014-02-04 06:08:00 UTC
9310,4.0,-73.974144,40.763622999999995,-73.976823,40.759071999999996,0.5540721837961471,1.0,2013-03-22 15:41:43 UTC
9311,13.3,-73.958637,40.815577000000005,-73.98276,40.763325,6.15486739892176,1.0,2012-04-08 18:32:00 UTC
9312,8.0,-73.966842,40.757657,-73.988417,40.748507000000004,2.0827620796806277,1.0,2014-06-07 16:14:39 UTC
9313,4.5,-73.991252,40.685522,-73.992827,40.753021999999994,7.506841514835796,1.0,2012-06-03 09:21:00 UTC
9314,13.5,-73.950758,40.786375,-73.978296,40.753787,4.3021584161903235,1.0,2014-09-23 21:31:50 UTC
9315,6.9,-73.991467,40.750127,-73.983565,40.760615,1.3427830820590987,1.0,2009-03-14 13:22:00 UTC
9316,14.9,-74.014338,40.704141,-73.976362,40.765383,7.5240819198189755,4.0,2009-07-26 14:39:45 UTC
9317,10.5,-73.983174,40.755007,-73.975925,40.795242,4.515382861370661,1.0,2009-08-18 23:43:26 UTC
9318,17.0,-73.992372,40.747811999999996,-73.95756,40.804075,6.908860213871254,4.0,2012-10-28 03:16:00 UTC
9319,5.5,-73.94874300000001,40.77794,-73.946241,40.791343,1.505161312098771,1.0,2014-01-05 09:55:58 UTC
9320,10.0,-73.95362091,40.77923965,-73.97357178,40.76276016,2.486061202811364,1.0,2015-04-29 07:26:38 UTC
9321,14.5,-73.990251,40.746635999999995,-73.97474799999999,40.687214000000004,6.735380039680037,1.0,2009-10-21 03:07:04 UTC
9322,9.5,-73.989237,40.718776,-74.007173,40.704983,2.153523786769655,3.0,2014-05-18 00:27:12 UTC
9323,4.9,-73.975495,40.752362,-73.978863,40.740632,1.3348210086389825,1.0,2010-01-31 15:41:49 UTC
9324,4.9,-73.952562,40.778067,-73.961902,40.776685,0.8013271654589443,1.0,2012-01-02 18:21:00 UTC
9325,5.5,-73.98209,40.777159999999995,-73.97206,40.79238,1.891373546963714,5.0,2014-06-14 00:03:00 UTC
9326,10.5,-73.98735699999999,40.7199,-74.005227,40.740977,2.785690197293105,1.0,2013-08-24 07:17:00 UTC
9327,18.5,-74.01139,40.7021,-73.96977,40.75716,7.055714794746411,2.0,2014-11-05 10:22:00 UTC
9328,6.9,-73.97066600000001,40.75905,-73.983175,40.747745,1.6402523156258302,1.0,2010-07-16 17:47:33 UTC
9329,20.9,-74.007456,40.705201,-73.907872,40.683647,8.731103871098993,1.0,2009-09-10 21:22:00 UTC
9330,4.1,-73.98414100000001,40.745613,-73.992204,40.749613000000004,0.8119019292231145,1.0,2010-03-25 06:23:53 UTC
9331,9.5,-73.951313,40.770252,-73.97397,40.78723,2.683941108555934,2.0,2013-12-09 20:27:00 UTC
9332,4.5,-74.007727,40.747372999999996,-74.004695,40.741928,0.6571318189093057,1.0,2009-04-11 12:08:00 UTC
9333,10.5,-73.948075,40.770392,-73.985675,40.738337,4.7681559612832505,1.0,2010-11-22 13:58:00 UTC
9334,20.5,-73.998612,40.719931,-73.954988,40.777291999999996,7.361165460356938,1.0,2013-10-22 17:38:55 UTC
9335,7.0,-73.94924927,40.78148651,-73.95336914,40.76738358,1.6060917775995098,1.0,2015-03-30 20:41:46 UTC
9336,17.7,-73.97670500000001,40.739388,-73.962564,40.804737,7.363413531791584,2.0,2009-04-21 14:31:41 UTC
9337,9.3,-74.00612199999999,40.706337,-73.99755,40.688115,2.151210323388731,5.0,2011-09-15 21:54:00 UTC
9338,18.9,-73.981158,40.720890000000004,-73.98736,40.775195000000004,6.061008568619939,1.0,2011-09-24 19:10:28 UTC
9339,6.9,-74.00591999999999,40.740147,-73.985398,40.7385,1.7386715826340184,5.0,2011-12-20 23:12:00 UTC
9340,8.1,-73.973515,40.763721999999994,-73.988568,40.742117,2.7164557098607864,2.0,2012-02-15 09:35:00 UTC
9341,5.3,-74.00516999999999,40.751497,-73.998452,40.746007,0.8324217452710299,2.0,2012-04-06 15:53:00 UTC
9342,13.3,-73.99497,40.749975,-73.962838,40.762495,3.043529454293563,1.0,2012-05-16 17:55:49 UTC
9343,9.0,-73.985463,40.758084999999994,-73.962358,40.768077000000005,2.240776460083313,2.0,2012-09-27 22:32:50 UTC
9344,21.5,-74.01385400000001,40.705503,-73.975098,40.761869,7.067293159139958,1.0,2014-10-26 15:14:44 UTC
9345,6.1,-73.98188,40.753063,-73.988112,40.738903,1.6597425644012138,5.0,2009-10-09 07:38:00 UTC
9346,6.5,-73.980287,40.746547,-73.95909300000001,40.762639,2.5275955069134812,1.0,2011-05-29 19:17:13 UTC
9347,5.3,-74.002813,40.749508,-73.992627,40.741683,1.2220524661631225,2.0,2011-02-04 11:32:00 UTC
9348,9.7,-74.006831,40.735756,-73.981799,40.724563,2.449088000205145,4.0,2011-05-18 21:00:46 UTC
9349,11.7,-73.97868100000001,40.787622,-74.005751,40.741045,5.658709047712181,1.0,2011-07-19 22:46:09 UTC
9350,5.5,-73.91071099999999,40.744617,-73.892033,40.743971,1.5751617420084814,1.0,2012-11-20 03:25:38 UTC
9351,16.0,-73.9881,40.749398,-73.951844,40.809177000000005,7.3146253134040835,1.0,2013-10-23 00:15:50 UTC
9352,8.9,-73.98525500000001,40.745816999999995,-74.009159,40.747632,2.0238004865474233,2.0,2009-09-19 19:31:04 UTC
9353,15.5,-73.952975,40.767668,-73.982385,40.761722,2.5636032001783042,1.0,2012-12-07 09:22:00 UTC
9354,6.0,-73.991312,40.744832,-73.989886,40.749798999999996,0.565218983368202,1.0,2013-10-10 18:01:49 UTC
9355,11.0,-73.9507,40.779198,-73.98119100000001,40.747847,4.329799869164618,1.0,2014-10-04 06:01:57 UTC
9356,5.3,-73.98765999999999,40.728718,-73.99192,40.716522,1.4028482783503844,1.0,2009-11-01 20:31:00 UTC
9357,4.9,-73.990114,40.767296,-73.982826,40.768782,0.6356097192334593,1.0,2010-08-19 08:32:59 UTC
9358,8.0,-73.985017,40.76771,-73.96888,40.766397,1.3668118293284313,1.0,2013-03-08 14:26:00 UTC
9359,7.5,-73.973541,40.764781,-73.95810300000001,40.768339000000005,1.358997683357008,1.0,2014-02-13 11:33:52 UTC
9360,3.3,-73.959876,40.779315000000004,-73.956179,40.779784,0.31562579672177477,1.0,2009-07-01 12:20:07 UTC
9361,9.3,-73.98099,40.689078,-73.992065,40.726092,4.220316392884357,1.0,2011-12-08 20:43:00 UTC
9362,11.0,-73.99069977,40.74391556,-73.96710968,40.75356293,2.258266220974735,1.0,2015-01-17 10:52:53 UTC
9363,5.7,-74.007147,40.728351,-74.008426,40.712852000000005,1.7267799314584453,1.0,2009-02-23 15:43:15 UTC
9364,4.1,-73.999377,40.733714,-73.99371500000001,40.741553,0.9936581825603046,1.0,2009-10-06 09:40:33 UTC
9365,17.3,-73.981643,40.76315,-74.007772,40.703258,7.014169761616705,1.0,2010-03-19 07:30:09 UTC
9366,27.87,-73.98362,40.761199,-73.870661,40.773979,9.618422921467658,1.0,2010-04-02 14:06:43 UTC
9367,13.7,-73.957,40.7622,-73.9914,40.7512,3.1450698369614263,2.0,2011-08-12 16:11:05 UTC
9368,18.5,-74.005101,40.735968,-73.968117,40.788028999999995,6.573745952858107,1.0,2013-01-26 00:52:40 UTC
9369,4.5,-73.951922,40.781721999999995,-73.95975200000001,40.780407000000004,0.6752921560283408,2.0,2013-08-09 10:18:00 UTC
9370,13.5,-73.99316406,40.71993637,-73.94026184,40.70765305,4.663283871885462,1.0,2015-01-11 01:44:51 UTC
9371,9.3,-73.977685,40.758045,-74.005658,40.741141999999996,3.014167911139359,1.0,2009-11-12 13:04:17 UTC
9372,4.9,-73.99549499999999,40.75893,-73.990922,40.770179999999996,1.308889043824209,1.0,2012-03-22 13:50:00 UTC
9373,6.9,-73.994837,40.72504,-73.99789200000001,40.741263000000004,1.822190900087705,1.0,2010-08-27 16:22:00 UTC
9374,66.3,-73.972465,40.765223,-74.177897,40.69546,18.968876216625144,1.0,2009-12-20 13:37:00 UTC
9375,21.5,-74.005864,40.735921999999995,-73.96048,40.76645,5.112546525840389,1.0,2013-06-25 09:57:09 UTC
9376,11.0,-73.995583,40.74324,-73.978431,40.71969,2.9909911350678513,1.0,2014-08-03 20:03:22 UTC
9377,14.5,-73.952337,40.777074,-74.00009399999999,40.730588,6.5498710360766,1.0,2010-08-07 00:30:55 UTC
9378,4.1,-74.0097,40.720898,-74.015662,40.715436,0.7882521255890371,1.0,2010-12-09 21:56:57 UTC
9379,10.1,-73.9794,40.7816,-73.96300000000001,40.7674,2.097681716674128,1.0,2011-11-11 17:00:13 UTC
9380,8.1,-73.973303,40.752666,-73.992099,40.769353,2.439061981336789,2.0,2012-02-17 20:33:01 UTC
9381,6.0,-73.99712199999999,40.722336999999996,-74.00314,40.715502,0.9137054219936243,1.0,2012-11-21 09:27:00 UTC
9382,14.0,-73.955505,40.77949,-73.985715,40.751602,4.011147840569346,1.0,2013-04-20 18:54:00 UTC
9383,6.0,-73.95756899999999,40.774161,-73.968288,40.762057,1.6205926851850598,1.0,2014-04-09 07:47:06 UTC
9384,17.3,-73.99099093,40.75030668,-73.94695367,40.77506137,4.618723014791054,1.0,2011-02-07 16:50:00 UTC
9385,6.5,-73.95796700000001,40.784645000000005,-73.97272,40.765095,2.503791232369664,5.0,2011-03-26 15:43:00 UTC
9386,5.3,-73.952573,40.784152,-73.95374699999999,40.790725,0.7375380931599375,1.0,2012-06-14 13:30:50 UTC
9387,11.0,-73.956412,40.781257000000004,-73.977007,40.775022,1.867591380518081,3.0,2012-12-05 11:50:00 UTC
9388,4.9,-73.991578,40.734877000000004,-73.99255,40.72596,0.9949034901750277,1.0,2012-02-15 18:28:00 UTC
9389,13.0,-73.99471700000001,40.680607,-73.948225,40.669508,4.110432426547426,1.0,2014-02-17 02:52:27 UTC
9390,5.5,-73.951603,40.778362,-73.952845,40.7833,0.5589508889721071,6.0,2013-01-22 13:03:00 UTC
9391,57.33,-74.00324,40.748090000000005,-73.788987,40.647292,21.25727902457803,5.0,2013-04-03 07:01:00 UTC
9392,5.3,-74.004715,40.730395,-73.997465,40.746687,1.9117973124458345,1.0,2011-01-13 15:43:47 UTC
9393,8.1,-74.002985,40.723515,-73.998822,40.744547,2.364813499905857,1.0,2012-05-17 19:35:00 UTC
9394,5.7,-73.984655,40.736616999999995,-73.995677,40.74412,1.2483386017719693,4.0,2012-07-29 01:10:00 UTC
9395,4.5,-73.970524,40.758905,-73.971758,40.757207,0.21552661832715567,1.0,2012-10-18 21:43:16 UTC
9396,57.33,-73.98045,40.734314000000005,-73.788985,40.641611,19.15389973754805,2.0,2014-10-28 11:58:35 UTC
9397,15.8,-73.993606,40.715441999999996,-73.959817,40.661885999999996,6.601541095886335,1.0,2009-01-17 00:07:07 UTC
9398,13.5,-73.97874499999999,40.762164,-73.983461,40.760968,0.4188674941571635,2.0,2013-07-12 15:43:11 UTC
9399,11.0,-73.974802,40.778005,-73.953817,40.766758,2.164895414101332,1.0,2014-10-31 13:35:13 UTC
9400,10.9,-73.988954,40.74028,-73.958561,40.773178,4.4648758631763785,2.0,2010-06-17 22:56:39 UTC
9401,6.1,-73.957592,40.780225,-73.968773,40.762147,2.219769427857899,1.0,2010-08-17 22:07:00 UTC
9402,6.1,-73.984302,40.779928000000005,-73.971458,40.797447,2.2280155883752757,2.0,2010-08-23 21:07:00 UTC
9403,18.5,-73.97583,40.791517999999996,-73.978223,40.725062,7.392328509042807,4.0,2010-10-04 21:16:00 UTC
9404,10.1,-74.01339200000001,40.705675,-73.983942,40.721647999999995,3.0521574428464184,1.0,2010-04-12 23:33:34 UTC
9405,12.5,-74.015065,40.709389,-73.98700600000001,40.759485,6.051362623862177,1.0,2011-09-28 15:09:35 UTC
9406,4.5,-73.975116,40.757332,-73.968363,40.762305,0.7932721338842702,2.0,2012-11-23 12:11:30 UTC
9407,5.0,-73.982102,40.736261999999996,-73.98405,40.729195000000004,0.8027747184367025,1.0,2014-08-23 11:47:00 UTC
9408,13.0,-73.98803000000001,40.774570000000004,-73.99086700000001,40.750647,2.670829185376684,6.0,2014-05-19 16:21:00 UTC
9409,14.5,-73.97969,40.776322,-73.981018,40.737019000000004,4.371731462072454,1.0,2009-10-03 18:06:44 UTC
9410,6.0,-74.00582123,40.70631027,-74.00137329,40.71486664,1.0226269656213323,1.0,2015-06-08 15:16:44 UTC
9411,4.5,-73.976312,40.748367,-73.969677,40.753496999999996,0.798604642943868,5.0,2013-06-16 21:21:00 UTC
9412,8.9,-73.983671,40.751204,-73.98405,40.774505,2.591153178673918,1.0,2009-06-17 22:42:48 UTC
9413,34.67,-74.000228,40.741433,-73.8711,40.774155,11.468625018659498,1.0,2009-09-11 13:42:00 UTC
9414,11.3,-74.002087,40.739596,-73.97707700000001,40.783559999999994,5.323081278887745,1.0,2011-03-15 20:21:36 UTC
9415,9.7,-73.937177,40.804687,-73.956525,40.781017,3.095201243805538,1.0,2011-12-22 07:24:00 UTC
9416,4.1,-73.998338,40.750876,-74.005756,40.745171,0.8904566876951967,1.0,2009-05-04 11:49:50 UTC
9417,10.1,-74.008183,40.711545,-73.971,40.693537,3.7194498360626858,1.0,2010-05-13 19:10:00 UTC
9418,5.5,-73.99164499999999,40.742455,-73.998365,40.724284999999995,2.098255819686049,3.0,2012-10-02 12:51:00 UTC
9419,6.0,-73.991373,40.750006,-73.99090100000001,40.738089,1.3257082463922887,2.0,2013-03-01 20:47:29 UTC
9420,9.0,-73.96617126,40.79465866,-73.98753357,40.765338899999996,3.723478810716219,1.0,2015-04-20 16:53:31 UTC
9421,4.1,-73.954323,40.787335,-73.949815,40.780527,0.8468356866085246,5.0,2011-08-30 23:26:00 UTC
9422,17.0,-73.864802,40.771122,-73.848398,40.724138,5.40405796377266,1.0,2012-10-16 19:48:00 UTC
9423,8.0,-73.98195,40.77888,-73.99361,40.75759,2.5629123886698255,6.0,2014-09-15 21:27:00 UTC
9424,12.5,-73.984162,40.77961,-73.94660999999999,40.780654999999996,3.1639871002767617,1.0,2009-04-21 10:42:00 UTC
9425,33.07,-73.98024000000001,40.761734999999994,-73.864853,40.770365000000005,9.764831266636342,1.0,2009-10-06 14:30:00 UTC
9426,17.5,-73.950986,40.825753999999996,-73.966537,40.764302,6.957427133638599,1.0,2014-03-24 01:51:32 UTC
9427,21.3,-73.99467800000001,40.730268,-73.88449,40.732498,9.287869829494024,1.0,2010-08-28 02:44:00 UTC
9428,7.0,-73.94966888,40.78084946,-73.97050476,40.78372574,1.783225528713426,1.0,2015-01-21 21:14:43 UTC
9429,7.3,-73.981563,40.732925,-73.999116,40.720207,2.0464023880740445,1.0,2009-05-11 14:28:06 UTC
9430,5.3,-73.98212,40.740390000000005,-73.967213,40.757090000000005,2.2416971148810196,1.0,2009-07-02 06:16:49 UTC
9431,8.1,-73.953902,40.787,-73.970247,40.763958,2.9084264599298053,1.0,2009-12-04 21:20:00 UTC
9432,10.1,-73.965132,40.806434,-73.98289100000001,40.771569,4.155119453570969,1.0,2010-06-25 20:59:26 UTC
9433,5.7,-73.964298,40.799865000000004,-73.977825,40.788915,1.6670927860234386,1.0,2011-08-03 18:10:40 UTC
9434,8.0,-73.985577,40.761028,-73.976321,40.753387,1.1531239011426286,3.0,2014-11-27 14:27:16 UTC
9435,6.5,-73.969462,40.753538,-73.985474,40.731823999999996,2.7657644352038675,1.0,2012-05-08 12:29:16 UTC
9436,6.1,-73.988025,40.745985,-74.0044,40.742402,1.4358894583624955,1.0,2012-06-20 09:04:51 UTC
9437,4.5,-73.988883,40.73619,-73.995018,40.731849,0.7072515628774831,1.0,2009-09-21 18:37:35 UTC
9438,9.7,-73.970603,40.762228,-73.98559300000001,40.740971,2.67980209034811,3.0,2009-12-11 13:39:34 UTC
9439,6.9,-73.96507700000001,40.775220000000004,-73.961733,40.763882,1.2917981194517625,1.0,2010-05-05 16:58:00 UTC
9440,4.1,-74.007097,40.743675,-74.000498,40.748717,0.7895346934467147,1.0,2012-03-31 10:49:00 UTC
9441,10.0,-74.002112,40.716681,-74.00291899999999,40.74409,3.048504446638725,1.0,2013-06-08 18:53:54 UTC
9442,11.5,-73.99146271,40.74622345,-73.98956299,40.72319412,2.5657458872395273,1.0,2015-01-08 18:16:27 UTC
9443,6.5,-73.981208,40.775315,-73.987298,40.75545,2.267652967227232,5.0,2009-04-09 09:14:00 UTC
9444,5.3,-73.982283,40.769797,-73.989343,40.77077,0.6042995142373169,5.0,2012-08-16 18:26:00 UTC
9445,8.1,-73.95519,40.768682,-73.98021999999999,40.782309999999995,2.595871590507187,2.0,2009-09-08 01:04:00 UTC
9446,12.9,-73.987932,40.744008,-73.97782600000001,40.784663,4.600060425650588,2.0,2010-02-26 23:18:21 UTC
9447,12.0,-73.996554,40.747816,-74.002165,40.72156,2.9575681613646414,1.0,2013-05-20 18:22:12 UTC
9448,6.9,-73.968538,40.770725,-73.984215,40.76027,1.7591640691130253,1.0,2009-12-03 11:04:00 UTC
9449,13.7,-73.928297,40.763449,-73.94481800000001,40.784494,2.722401202526676,1.0,2012-01-20 09:37:23 UTC
9450,63.5,-73.86281,40.769062,-73.913504,40.885884000000004,13.67238706573088,4.0,2009-04-21 23:48:39 UTC
9451,17.7,-73.991688,40.726778,-73.943338,40.768972999999995,6.2131423642446775,1.0,2009-06-05 22:53:00 UTC
9452,30.27,-73.983364,40.771086,-73.87342,40.774291999999996,9.265107021550552,1.0,2009-09-18 08:03:58 UTC
9453,20.5,-74.004364,40.73075,-73.951063,40.774664,6.633387832291329,1.0,2010-10-15 14:20:41 UTC
9454,4.5,-73.995993,40.744222,-73.98864,40.748717,0.7959377797112134,1.0,2011-04-16 11:28:00 UTC
9455,5.5,-73.98530579,40.71854019,-73.97837067,40.72887039,1.2887951967014413,1.0,2015-05-14 17:00:02 UTC
9456,4.1,-73.961507,40.774342,-73.95817,40.779113,0.6003304737501766,1.0,2010-02-18 18:48:00 UTC
9457,8.1,-73.9916,40.739295,-73.978222,40.76449,3.0197079169866394,1.0,2010-03-11 09:24:00 UTC
9458,13.7,-73.954321,40.730319,-73.981399,40.736427,2.3804978690364798,1.0,2011-11-25 20:32:42 UTC
9459,14.0,-73.9879,40.759827,-73.952813,40.800012,5.356707956991982,1.0,2014-01-10 21:20:00 UTC
9460,40.04,-73.87072754,40.77373886,-73.98239899,40.73136902,10.52045178338557,1.0,2015-06-04 23:29:32 UTC
9461,6.1,-73.982709,40.759921999999996,-74.002705,40.760646,1.6860755383220556,1.0,2012-04-16 21:31:14 UTC
9462,20.5,-73.991507,40.74991,-73.991671,40.664046,9.54766437684277,1.0,2012-07-24 15:00:08 UTC
